StockName,Date,Open,High,Low,Close,Volume
AdaniEnt,9/19/2022 15:30:00,3718.95,3801.95,3680.75,3778.65,3092486
AdaniEnt,9/20/2022 15:30:00,3819,3885,3812,3834.55,3338704
AdaniEnt,9/21/2022 15:30:00,3837.65,3862.8,3571.25,3640.1,6089846
AdaniEnt,9/22/2022 15:30:00,3639,3735.95,3608.05,3716.3,3490772
AdaniEnt,9/23/2022 15:30:00,3732,3737.9,3655,3674.3,3001474
AdaniEnt,9/26/2022 15:30:00,3646.3,3658,3532,3586.2,3123908
AdaniEnt,9/27/2022 15:30:00,3596,3629.55,3485.85,3559.1,3546332
AdaniEnt,9/28/2022 15:30:00,3528,3596.95,3503,3548.75,2259832
AdaniEnt,9/29/2022 15:30:00,3583.5,3664.75,3443.6,3470.7,15060223
AdaniEnt,9/30/2022 15:30:00,3447.95,3523.8,3371.1,3455.75,4307707
AdaniEnt,10/3/2022 15:30:00,3440,3460.05,3110.2,3157.3,7578847
AdaniEnt,10/4/2022 15:30:00,3230,3291.2,3125,3237.7,5642467
AdaniEnt,10/6/2022 15:30:00,3270,3318.8,3208.05,3285,2845165
AdaniEnt,10/7/2022 15:30:00,3280,3310.95,3228.15,3277.6,1930275
AdaniEnt,10/10/2022 15:30:00,3234,3278.75,3214.35,3246.25,1590792
AdaniEnt,10/11/2022 15:30:00,3257.55,3338,3249,3273.95,2544394
AdaniEnt,10/12/2022 15:30:00,3297,3297,3145,3223.65,2972601
AdaniEnt,10/13/2022 15:30:00,3218,3262.8,3189,3233.65,1840193
AdaniEnt,10/14/2022 15:30:00,3272,3305,3194.85,3209.5,1344415
AdaniEnt,10/17/2022 15:30:00,3211,3235,3136.1,3212.6,1985298
AdaniEnt,10/18/2022 15:30:00,3249,3298,3226.1,3284.3,1635079
AdaniEnt,10/19/2022 15:30:00,3300,3310,3259.65,3277.25,1396513
AdaniEnt,10/20/2022 15:30:00,3260,3365,3245,3357.1,2211287
AdaniEnt,10/21/2022 15:30:00,3374.9,3382,3287,3311.9,1120790
AdaniEnt,10/25/2022 15:30:00,3321.95,3345,3294,3300.5,879424
AdaniEnt,10/27/2022 15:30:00,3319.85,3355,3297,3325,1106870
AdaniEnt,10/28/2022 15:30:00,3322,3387.95,3297.65,3323.3,1323334
AdaniEnt,10/31/2022 15:30:00,3339.95,3360,3326.1,3347.45,575722
AdaniEnt,11/1/2022 15:30:00,3361.9,3607.45,3352,3575.7,4393335
AdaniEnt,11/2/2022 15:30:00,3580,3625.15,3526,3580.7,2534755
AdaniEnt,11/3/2022 15:30:00,3550,3614.7,3542.45,3590.4,1275216
AdaniEnt,11/4/2022 15:30:00,3642,3849.8,3566.75,3833.25,6112097
AdaniEnt,11/7/2022 15:30:00,3852.45,4013.7,3820,3960.6,5985652
AdaniEnt,11/9/2022 15:30:00,3977,4048,3943.05,3997.2,3732472
AdaniEnt,11/10/2022 15:30:00,3995,4030,3962.15,3992.25,2313795
AdaniEnt,11/11/2022 15:30:00,4040,4048.95,3975.15,4008.85,1476875
AdaniEnt,11/14/2022 15:30:00,3999,4078,3990,4022.55,1803092
AdaniEnt,11/15/2022 15:30:00,4025.05,4065,4022,4057.8,1065546
AdaniEnt,11/16/2022 15:30:00,4057.3,4096,3863.55,3956.6,3059841
AdaniEnt,11/17/2022 15:30:00,3970,4033,3900,4018.15,2266112
AdaniEnt,11/18/2022 15:30:00,4028.35,4043,3984,4019.8,1440776
AdaniEnt,11/21/2022 15:30:00,4019.95,4019.95,3921.95,4001.85,1492003
AdaniEnt,11/22/2022 15:30:00,4001.85,4056,3988,4034,1705043
AdaniEnt,11/23/2022 15:30:00,4050,4061.85,3873,3903.3,2861156
AdaniEnt,11/24/2022 15:30:00,3910,3935,3821,3921.1,2797181
AdaniEnt,11/25/2022 15:30:00,3929,3949.9,3845.3,3901.1,2506346
AdaniEnt,11/28/2022 15:30:00,3899.4,3925,3871.4,3886.15,1119166
AdaniEnt,11/29/2022 15:30:00,3885,3915,3864.05,3878.4,1513444
AdaniEnt,11/30/2022 15:30:00,3897.8,3939.9,3867,3917.9,1968428
AdaniEnt,12/1/2022 15:30:00,3937.5,3944.95,3902.45,3915.1,945838
AdaniEnt,12/2/2022 15:30:00,3905,3963.8,3885,3922.5,1297832
AdaniEnt,12/5/2022 15:30:00,3928.9,3939,3810.05,3930.4,2392866
AdaniEnt,12/6/2022 15:30:00,3920,4057,3909,4031.8,2962621
AdaniEnt,12/7/2022 15:30:00,4031,4057.9,3984.55,3999.3,1257261
AdaniEnt,12/8/2022 15:30:00,4010,4045,4003.35,4025,895075
AdaniEnt,12/9/2022 15:30:00,4044,4094,3941.5,3996.8,2129800
AdaniEnt,12/12/2022 15:30:00,3997,4031.9,3968.75,4016.7,802499
AdaniEnt,12/13/2022 15:30:00,4027.8,4072,4011.6,4060.2,1215308
AdaniEnt,12/14/2022 15:30:00,4076,4092.05,4040,4055.8,1114492
AdaniEnt,12/15/2022 15:30:00,4055.8,4073.05,4025,4043.75,866138
AdaniEnt,12/16/2022 15:30:00,4018.9,4047.9,3944.05,3980.8,1598960
AdaniEnt,12/19/2022 15:30:00,3988,4104,3971.45,4075.3,1643404
AdaniEnt,12/20/2022 15:30:00,4095,4172,4066.4,4165.3,3778426
AdaniEnt,12/21/2022 15:30:00,4175,4190,3883.25,3901.95,3585883
AdaniEnt,12/22/2022 15:30:00,3948,3948,3817.05,3868.55,2879658
AdaniEnt,12/23/2022 15:30:00,3822,3848,3616.8,3642.2,3036157
AdaniEnt,12/26/2022 15:30:00,3653,3744.9,3620,3716.75,2162662
AdaniEnt,12/27/2022 15:30:00,3732.45,3797.9,3695.05,3769.65,1804911
AdaniEnt,12/28/2022 15:30:00,3756.05,3825,3745,3797.7,1377950
